id,document,label
4509,"가슴까지따듯한 빅마마, 전편보다도 더 재밌다",1
4510,사나이들의 영화 근데 스토리는 초점이 없네,0
4511,어리버리한 영구와 한바탕 웃을 수 있는 즐거운 영화.,1
4512,좋았던것 같다.....약간의 아쉬움을 남기기는 했지만..,1
4513,에잇...기대 많이 했었는데...,0
4514,그냥그래요 아이가좋아하네요~~~~,0
4515,마다가스카 보다 훨씬 재미있네요,1
4516,공포? 순간 순간.. 어이 없어서... 무서웠다..,0
4517,한마디로 말하겠다. 수준 이하의 영화. 주위를 둘러보라최악의 영화,0
4518,쏴으뢍의 궈무붸엔드 뙀! 딱~이 궛물줄 봭빵슥이다,1
4519,"그 순간 , 뭐라 말 할 수 없는 아름다움 . .",1
4520,꼭 보세요. 아무 생각없이 지나다녔던 길을 다시 볼 수 있을거에요.,1
4521,이명세 감독을 처음 알게된 영화,1
4522,TV판을 본 후에 보면 좋을듯. 마마마 작가님 사랑함,1
4523,이 영화를 보여준 수학선생님께 정말 정말 감사드릴뿐이에요,1
4524,베스트오브더베스트시리즈중 최악의영화 어떻게 지나거손이 이런영화에 출연했지,0
4525,아나 이게 영화냐? 그냥 다큐멘터리지.,0
4526,대실망 ㅡㅡ^ 연재 후반정도에 상당히 강해졌었는데~ 이건 뭐.....,0
4527,정말 제대로 이해하며 보면 최고의 영화 디비디 소장중,1
4528,배우들 연기 진짜 개못해..ㅡㅡ표정이나 말투나 개 역겨워,0
4529,왜 갑자기 괴물이 나오냐? 영화를 만화로 만드는구나,0
4530,넘 재밌게 잘 봤어요금요일이 기다려질만큼요~~~,1
4531,개졸작진짜 욕나올정도로 드럽게 재미없다.평점 미쳤네,0
4532,재미없으면 1점을 주라고 10점 쳐 주지말고 평점 좀 제대로 찍어,0
4533,한국영화답지 않게 동심어리고 신선한 영화.. 추천!!,1
4534,명작... 액션이면서 가볍지 안아서 좋다.. 액션도 좋고..,1
4535,심심할 때 보기에 좋다 재밌었다.,1
4536,잠들려고해도 이제곧 무서워지겟지하고기달렷지만 끝낫어요,0
4537,현실성도 떨어지는 스토리를 예술로 보여지게 하려고 노력했지만 성의는 없었다.,0
4538,생각나 ㅋㅋㅋㅋ 초딩때 신기했었는데 벌써 6년전 ㅋㅋㅋ,1
4539,위디스크에서 140원이 아깝기는 처음... 3살짜리 조카도 낯가림할 영화.,0
4540,솔직히 성룡 영화중 굉장히 지루한 영화....,0
4541,이연걸VS견자단 최고의 고수대결!!,1
4542,별 내용도 없다.. 보지마라..재미없다..,0
4543,내가 본 대한민국 드라마중 최고...후,1
4544,어린나이에 보면서도 엄청 실망했었던...,0
4545,1~2화보고 그냥 코미디인줄 알았는데 나름 감동도 있음! 꼭봐라 두번봐라 ㅋ,1
4546,평점이 왜이럼 참 고운 영화라고 생각하는데,1
4547,일주일에 한번만 봐도 스토리가 연결되는 일일드라마,0
4548,이런 영화가 단 '한'관에서 상영된다는 것이 우리의 현실이다,1
4549,재미있게 즐기던 또하나의 만화시리즈,1
4550,오기로 봤다 유치원생 애들이나 보면 재미있을듯,0
4551,90년대 에로영화로 퇴보한듯...,0
4552,액션처럼 포장한 감동없는 드라마.,0
4553,이거다른감독이더시만들면안됨?ㅋ,0
4554,송승헌엄정아연기잘하네요잼났습니다웃기겅,1
4555,걍 그래...후....별루....,0
4556,음 베이블레이드 좋아하는사람이 보면 재밌음,1
4557,흥미진진한 영화였습니다.엔딩이 좀 서둘러 끝난 느낌이네요.,1
4558,뭔내용인지 모르겠고 결말도 황당,0
4559,옛날 생각나네요.. 옛날이 참 그립네요^^,1
4560,맥라이언의 새로운 모습.. 나는 그녀의 나이 듦이 좋다..,1
4561,유체이탈 경험자로써 긴장감제로 공감도 전혀안되고 핵노잼...ㅠㅠ,0
4562,그저 그래여ㅋ 근데 평점이 너무 높아서ㅠ,0
4563,주말 극장데이트 선택한 영화생각보다 지루하고 재미가 없어서 살짝 실망했네요,0
4564,세남자의 인생이 기억때문에 다 틀어진건아니지;-- 그저 데이브만 불쌍할뿐..,0
4565,우와 샤크보이가 테일러였다니...언제이렇게 큰거야ㅋㅋㅋㅋㅋㅋㅋ,1
4566,정말 기억에 많이 남은 드라마. 지성씨의 눈빛연기는 정말 최고,1
4567,"이건 아니다. 너무 성의없고, 옆사람 코골고.. 시네큐브서.",0
4568,내가 여기서 0.5점을주면 어떻게 되는거지?,0
4569,승기승기 멋있어~~ㅎㅎ 역쉬 착한드라마~~~~♡ㅇ♡,1
4570,서극 감독은 이런 영화를 만들려고 헐리우드로 넘어왔는가?,0
4571,내가본영화중에서젤최악이다 이게영화?,0
4572,전쟁 속에서 아이들은 유년기를 건너뛴 채로 너무나 빨리 어른이 된다.,1
4573,"긴박한 영화속 인물들, 하품과 한숨만 나오는 관객",0
4574,옛날에 봤었는데 재미없었던 기억이..,0
4575,재밌고 유쾌한 영화! 기분좋아진다,1
4576,시사회 갔다왔는데..이만한 배우들로 이런 영화 찍기도 힘들다,0
4577,"최고의 쓰레기영화,1점도 아깝다.정려원나오는영화 흥행한거 하나도 없음.",0
4578,미국이 진짜 선진국인 이유가 있구나 진짜 멋지드라...최고다,1
4579,스몰빌의 대스타 탐웰링때메 봤지만 정말쓰레기다~!!,0
4580,말이 필요없다 김윤석의 연기와 하정우의 정신병자같은 연기도,1
4581,지루하고 재미도 없고 졸려서 보다 말음,0
4582,영화를 이따위로 만들면 감옥에 넣어야 한다.,0
4583,그녀의 재능은 온전히 그녀의 불행에만 쓰여졌다.,1
4584,솔직히.. 지금 보기엔 많이 유치하지.. ㅋㅋ 그당시니까 대박소리나오는거지,0
4585,성공한 작전인데 보는 내내 가슴졸여 미치는줄알았다 ㅋㅋ,1
4586,완전재밌네요!!올만에 여운이깊은 영화봄니다,1
4587,한동안은 이 영화의 아성을 뛰어넘는 액션영화는 나오기 힘들 것이다.,1
4588,아주 재밌게 본 잘 만든 영화,1
4589,제시카 알바때문에 그나마 3점,0
4590,산중턱에 나무 잘라 만든 절들도 그럼 짓지말아야지.,0
4591,매혹적이고 고혹적인 세련된 로맨스,1
4592,"재미와 감동, 오래도록 다시 보고 싶은 영화",1
4593,매력적인 남주와 여주의 캐미가 잠시나마 현실을 잊을 수있는휴식을 주다^^♥,1
4594,이딴 영화가 있을줄은 생각 못함,0
4595,"시사회에서 봤는데 정말 놀랍더군요,, 가슴아팠어요,",1
4596,굳굳 영화가 진부할수도잇지만 전쟁의참혹성을 잘드러내서 좋앗다,1
4597,팬더가악당ㅋ자기네나라동물로미국이영화흥행했다고빡쳐서짝퉁만든듯하여간쭝궈레알ㅄ,0
4598,돈주고 봤다면... 답없었을뻔 했다,0
4599,배우들의 연기 디테일이 아주 그냥...,1
4600,올 여름 본 영화중 제일 감동적인 영화예요.^^,1
4601,온몸이.. 찌릿..짜릿. 나두 용기를 가져야지!!,1
4602,진짜 지루하다 도대체 뭔내용인지 돈아깝다는생각이듬 진짜 재미없음 ㅡㅡ,0
4603,정말 감동받았습니다. 인생 마지막까지 열정과 함께!,1
4604,다종다 그데 감독이 문제인 듯 돈만 보고 연줄한 듯,0
4605,지옥의 한조각. 인생이 영화다.,1
4606,참 아름다운 영화~숨어있는 진주같은 영화..,1
4607,"평점보고, 아침시간에만하길래 맞춰서 갔는데... 너무 지루했어요...",0
4608,이 쓰레기 영화는 뭥미?????,0
4609,1/3 정도 보다 말았는데 예상되는 그 결말일 듯,0
4610,레지던트이블 어쩌다 이렇게 됨??,0
4611,재미 때가리도 없는 지루하고 영화보다 잔건 처음이네 아오 개빡쳐,0
4612,말이 필요가 없다 무조건 10점,1
4613,아놔 아까운 내시간 -_- 이건뭥미..,0
4614,디즈니 명작이네요..이 만화의 파장이 참 커요,1
4615,호기심으로 본 영화. 시종일관 조잡함과 엉성함이 가득하다.,0
4616,다시 봐도 역시 잘 만든 영화!,1
4617,평점너무낮다...엔딩장면 나올때 소름끼쳤음,1
4618,가관이다..작가 개판이네...ㅉㅉ..1점이 아까운건 첨인듯,0
4619,스토리가 너무 엉성하고 구성도 엉망이네요,0
4620,7.59 미쳤나... 왜케 높아,0
4621,결방하지말아요ㅠ 일주일기다렷는데 이게무ㅏ죠..,0
4622,손에 꼽는 최고의 영화 중 하나입니다,1
4623,왜 드팔마는 남의 것만 따라할까.,0
4624,"배우들의 연기가 막장영화를 살렸다, 전형적인 패턴의 막장스토리....",0
4625,솔직히 미스터 굿바이랑 눈의 여왕이 주몽보다 재밌었는데 --,1
4626,"명예, 갈등, 가족, 시련 등 삶의 일부분이 정확하게 함축된 걸작",1
4627,1점이면 후하지.... 앤라이스 팬으로써 용서할수가 없다.,0
4628,감독이 우베 볼인 줄 알았다.,0
4629,토미리존스 떄문에 10점 준다 기대안하고 봤는데 재밌음,1
4630,화가가 본 이 영화 너무 좋네요. 가슴 뻥 뚫리는 영화.,1
4631,속편에서는주인공이전작처럼앨빈의밴드였으면좋았을것같다.캐릭터추가로더이상해진듯,0
4632,완전 대박 ㅠㅠ 후회없는 영화에요♡꺅꺅꺅,1
4633,잔잔한 감동에 재미도 있고 김병만씨의 연기가 매우 자연스러웠습니다.,1
4634,보고 싶어도 내가 사는 지방에는 개봉조차 안하네..ㅡㅡ;;,1
4635,한편한편 꼽씹어 볼수록 더욱 깊어져만가는구나,1
4636,요리를 해야지 어째 다큐를;;,0
4637,그럭저럭 뭐 관찮음 비현실적임,0
4638,서기때매 보는건데 조연이라서 진짜 별로다,0
4639,엉덩이 아프지만 멋진 음악과 영화를 본다면야.,1
4640,다음생에 좋은곳에서 다시 만나요.,1
4641,숨 막히도록 아름다운 관계에 대한 고찰.,1
4642,너무재밌어요 아이들이 커가는모습이...,1
4643,평범. 이 영화에서는 평범이라는 단어가 꿈이 되어 다가왔다.,1
4644,속도 내기가 영 버거운 해양 무대,0
4645,평이 좋아서 봤는데 실망만 했다. 공포영화가 아니라 그냥 피만 튀기는 영화,0
4646,무지개여인 찾는 지루한 여정.. ㅠㅠㅠ,0
4647,이거 어쩔?? 왜봄?? 지루한디...,0
4648,무녀로써의삶을다표현하기엔역부족이었던듯..,0
4649,"낮은 평점으로 기대안했지만 재미있네요. 역시 평점은 개인차,,",1
4650,이걸본내가한심스럽다 살기싫다 내가사는이유를모르겠다 가족이랑보다 호적에서파였다,0
4651,조여정이 되고 싶엇나...ㅡㅡ 쓰레기네,0
4652,굳~~~~~~~~~~~~~~~~~~~~~~~,1
4653,다소 길지만 완성도 높은 영화. 허접하다는 느낌은 전혀 없음.,1
4654,이 영화 진심 개 쓰레긴데..,0
4655,정말 재미있음 짱짱 이번에 애들도 따라 달렸다,1
4656,영화는 재미있어야 한다...예술영화라고 난해하게 만들면 다가 아니다.,0
4657,우선 이걸본후 시간이아깝다는생각이 들것이다. 점수주기도싫다,0
4658,한국판 13일의금요일이라고 해야하나?,0
4659,시대적 배경이 잘 드러나고 재밌었다.,1
4660,내 인생 최악의 로맨틱 코미디 중 하나,0
4661,김감독특유의멋진배경음악은낭만적이였다,1
4662,잔잔하고 기억에 남는 영화입니다,1
4663,로맨틱 코미디인줄 알았는데반전이 있습니다,0
4664,그다지 기뻐보이지 않는다 생고생만 하는듯한 느낌 그걸보는 관객,0
4665,와우와우 60-70년대에 먹힐 이야기 아닌가 인내심이 요구되는 영화.,0
4666,돈 서로갖겠다구 난리치는 스토리.식상하구 난잡하다.깔끔하지못함.,0
4667,괜히 봤다...정말....진짜 이게 영화? 뭥미?,0
4668,첨엔쩜스릴있다가 갈수록 그냥머.. 킬링타임용,0
4669,"낯선공간,과거의추억이깃든공간이 만들어내는 힘",1
4670,최고의 레이싱 영화 이 때로 다시 돌아갔으면~,1
4671,오늘 오랫만에 다시이영화를 다시보게됩니다 다시한번감동을 주는군요^^,1
4672,흠.. 솔직히 끝까지 보긴했지만 끝나면서까지 허무하고 재미없다는...,0
4673,기억에 오래남는 영화.....,1
4674,시간가는줄 모르고 정말 재밌게 봤네요,1
4675,평점왜이리낮지?난재밌게봤는데~,1
4676,여기서라도 2.22를 만들겠다,0
4677,이런 걸작영화가 평점 8.44이라니... 정말 말도 안된다,1
4678,티비에서 해주어서 우연히보게되엇는데기대이상으로 재미잇엇어요,1
4679,나의 삶을 돌아보게 만든다. 너무나도 찔리는 것이 많은 영화,1
4680,재밌는데 유치...스물이랑 비슷,0
4681,나오미 왓츠 때문이라도 봐라!,1
4682,나는 오늘 또 하나의 ㅆㄹㄱ영화를 보게 되었다...,0
4683,새로울 것 없는 인공 지능의 각성,0
4684,골룸에겐 아쉬운데로 리벨룽겐의 반지를 ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ,1
4685,평점 마이너스는 없나?? 내생애 최악의 완소 쓰레기 영화,0
4686,딸바보 니콜라스 케이지 ㅠㅠ..,1
4687,이렇게 섬세한 영화는 10점을 줘도 아깝지가 않습니다,1
4688,미국식 유머는 나랑 안맞는건가...보다보다 지루해서 꺼버렸네..,0
4689,평점 왜케 높아?? 5점이면 충분하다...,0
4690,아진차 한회한회를 거듭할수록 너무 재밋다는!미치겟음ㅠ,1
4691,"영화 처음과 마지막,한 여인을 바라보는 시각은 소름돋을만치 역전될 것이다.",1
4692,정말 잘만들었고 명배우들의 휼륭한 연기력에 박수를 보냅니다,1
4693,라이온킹보다 한참떨어지는데 9.5?! 누가 장난치나?,0
4694,전혀 공감할 수 없는 영화를 보았습니다....,0
4695,위대한 걸작은 아니다. 서랍속에 넣어놓고 생각될때마다 보고싶은 걸작이다.,1
4696,그냥 가족영화...눈물을 짜네기엔 부족!,0
4697,악의 손으로부터 신성한 고대의 힘을 지켜내려는 그의 모험은 계속된다,1
4698,오늘 슈퍼액선에서 틀어주길래 오랜만에 봤는데 역시.. 재밌더군,1
4699,사람냄새 뭍어나는.......병원 드라마중 제일 좋았던거 같다...,1
4700,이건 정말 기본도 없는 영화다,0
4701,베스트 오브 베스트 !!! 샤룩칸 최고!!,1
4702,잔잔하면서도 담담한 슬픔이 느껴짐,1
4703,시대를 아우르는 여자의 감정선이 돋보이는 걸작,1
4704,재미써! ㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎ,1
4705,지루하고 답답하다. 무엇보다 미적지근하다. 여주인공 빼고는 볼만한게 없다.,0
4706,평론가들 평가 멋지네. 너 진짜 많이 컷다!,0
4707,초반 좀 지나면서부터 결말을 다 알게 되는 영화반전이래서 기대했것만,0
4708,"전형적인b급.어정쩡한스토리,구성이며 퀄리티의차이를극복하진못한다.",0
4709,기가 막혀서 말이 안나온다 진짜 최고다,1
4710,알바생이 있긴있나보다....평점 잘주는 사람있는거보니....,0
4711,쥐어짜내는 억지 감동은 이젠 그만.,0
4712,개 ..... 재 미 없 고 ..... 모 든 게 어 색 해 여 .,0
4713,팜케 안센은 예뻤다. 근데 영화는 오마이갓 정말 ㅤㅆㅞㅅ!,0
4714,배우에게 너무 의지하여 오히려 긴장감이 떨어지는,0
4715,너무고평가 되어있다. 5점도 아까울정도로 지루... 그래픽은 엄청남,0
4716,삶을 돌아보며 떠올리게 되는 첫사랑같은 영화,1
4717,감독의 개성이 너무 좋다.......,1
4718,너무아쉬워요ㅠㅠㅠ사랑해요 응급남녀,1
4719,이 것도 영화라고 만드냐!!!,0
4720,다이하드라는 이름에 먹칠을 하는 완벽한 방법,0
4721,막장드라마만 보다가 마음이 정화되는것 같네요.ㅎㅎ,1
4722,현시대를 살아가는 우리가 잃어가고 있는 가족의 모습...,1
4723,"팩트,설정,시나리오,편집,특수효과,소품,배경,억지배경까지..정말이지 너무한다",0
4724,패스트앤 퓨리어스는 5편부터 다시 시작한다!,1
4725,정말 감동 그 자체였던 영화!,1
4726,소재는 신선했으나 점점 지루해지는건....,0
4727,소더버그 정말 네임밸류 수더분해 지는구나!!,0
4728,"B급영화의 한계, 하지만 저격수는 부러운 직업(?)",0
4729,옴니버스 영화중에는 최고의 영화라고 개인적으로 생각한다.,1
